run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
25/02/2026 19:22,2025,ABERDEEN,ARMENIA,YEREVAN,AVION EXPRESS MALTA LTD,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,AZERBAIJAN,BAKU (HEYDER ALIYEV INT'L),AIR HAMBURG,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,BULGARIA,BURGAS,BH AIR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26,61.538462,17.269231
25/02/2026 19:22,2025,ABERDEEN,CZECH REPUBLIC,PRAGUE,EASYJET UK LTD,S,2,0,0,0.000000,0.000000,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,CZECH REPUBLIC,PRAGUE,JET2.COM LTD,C,3,0,0,0.000000,33.333333,33.333333,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.333333,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,LATVIA,RIGA,AIR BALTIC,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66,42.424242,37.848485
25/02/2026 19:22,2025,ABERDEEN,POLAND,GDANSK,WIZZ AIR,S,342,0,2,14.825581,46.220930,18.604651,3.488372,4.941860,3.197674,6.104651,2.034884,0.000000,0.000000,0.581395,21.944444,276,67.625899,25.561594
25/02/2026 19:22,2025,ABERDEEN,POLAND,KRAKOW,RYANAIR,S,155,0,3,6.962025,47.468354,34.810127,5.063291,2.531646,0.632911,0.632911,0.000000,0.000000,0.000000,1.898734,5.735484,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,POLAND,RZESZOW,RYANAIR,C,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,POLAND,RZESZOW,RYANAIR SUN,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,ROMANIA,BUCHAREST (BANEASA),2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,2,0,0,0.000000,50.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,ROMANIA,BUCHAREST (OTOPENI),TITAN AIRWAYS LTD,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),LOGANAIR LTD,S,519,0,4,17.017208,51.434034,18.355641,4.971319,3.059273,2.485660,0.956023,0.573614,0.382409,0.000000,0.764818,10.406551,562,83.887916,9.261566
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,BELFAST INTERNATIONAL,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,336.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,BELFAST INTERNATIONAL,TUI AIRWAYS LTD,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,LOGANAIR LTD,S,1578,0,39,8.781694,50.216450,24.427953,6.184292,4.329004,2.659246,0.680272,0.309215,0.000000,0.000000,2.411874,8.417617,1700,83.893395,9.262941
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,BRISTOL,EASYJET UK LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,BRISTOL,LOGANAIR LTD,S,474,0,17,21.181263,37.881874,23.625255,4.684318,5.091650,3.054990,1.018330,0.000000,0.000000,0.000000,3.462322,8.651899,539,80.673759,8.799629
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,DUNDEE,LOGANAIR LTD,S,2,0,0,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.500000,2,50.000000,12.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,100.000000,13.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,EDINBURGH,EASYJET UK LTD,S,1,0,3,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,EDINBURGH,LOGANAIR LTD,S,7,0,1,0.000000,0.000000,12.500000,37.500000,12.500000,25.000000,0.000000,0.000000,0.000000,0.000000,12.500000,40.000000,6,22.222222,53.833333
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,GLASGOW,EASYJET UK LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,33.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,GLASGOW,LOGANAIR LTD,S,6,0,0,0.000000,0.000000,50.000000,0.000000,16.666667,16.666667,16.666667,0.000000,0.000000,0.000000,0.000000,43.833333,2,50.000000,21.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,C,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,HUMBERSIDE,EASTERN AIRWAYS,S,418,0,63,1.871102,39.708940,24.116424,6.029106,6.652807,4.781705,2.079002,1.455301,0.207900,0.000000,13.097713,20.217703,648,60.465116,17.817901
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,INVERNESS,BRITISH AIRWAYS PLC,S,3,0,0,0.000000,33.333333,33.333333,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.666667,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,INVERNESS,EASYJET UK LTD,S,4,0,0,25.000000,0.000000,25.000000,25.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.500000,2,50.000000,62.500000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,INVERNESS,LOGANAIR LTD,S,2,0,1,33.333333,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,0.000000,1,100.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,ISLE OF MAN,LOGANAIR LTD,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,JERSEY,LOGANAIR LTD,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3,100.000000,2.666667
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,KIRKWALL,LOGANAIR LTD,S,1633,0,58,15.257244,45.949143,22.767593,4.671792,4.021289,2.720284,0.650503,0.413956,0.118273,0.000000,3.429923,8.934476,1402,75.813008,14.130528
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET UK LTD,S,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,GATWICK,EASYJET UK LTD,S,1448,0,8,11.813187,49.587912,23.489011,5.288462,5.288462,2.472527,0.686813,0.480769,0.343407,0.000000,0.549451,10.659530,1460,70.230041,19.678082
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,HEATHROW,BA EUROFLYER LTD DBA BRITISH AIRWAYS,S,6,0,0,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,S,4688,0,114,11.203665,47.167847,23.136193,7.850895,5.226989,2.415660,0.374844,0.208247,0.041649,0.000000,2.374011,8.766852,4643,71.657309,12.885204
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,HEATHROW,LOGANAIR LTD,S,1,1,0,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,5,0.000000,84.200000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,LUTON,EASYJET UK LTD,S,478,0,6,8.884298,40.909091,26.859504,7.438017,7.644628,4.752066,1.033058,1.239669,0.000000,0.000000,1.239669,15.127615,579,69.035533,15.590674
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,STANSTED,EASYJET UK LTD,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,STANSTED,TITAN AIRWAYS LTD,C,6,0,0,0.000000,50.000000,16.666667,0.000000,0.000000,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,21.333333,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,MANCHESTER,LOGANAIR LTD,S,1465,0,39,10.970745,44.148936,23.803191,8.045213,6.316489,2.327128,0.864362,0.864362,0.066489,0.000000,2.593085,11.567235,1682,82.961222,9.680143
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,NEWCASTLE,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178,76.719577,13.775281
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,NEWQUAY,EASTERN AIRWAYS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,50.000000,26.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,NEWQUAY,LOGANAIR LTD,S,376,0,3,6.068602,43.007916,29.815303,8.707124,6.068602,2.374670,1.846966,1.055409,0.263852,0.000000,0.791557,13.720745,373,80.901857,11.243968
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,NORWICH,LOGANAIR LTD,S,1055,0,25,16.851852,51.851852,18.425926,4.629630,1.666667,2.314815,0.833333,1.111111,0.000000,0.000000,2.314815,8.702370,1102,86.481647,6.983666
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,SUMBURGH,EASTERN AIRWAYS,S,11,0,1,0.000000,8.333333,16.666667,25.000000,16.666667,8.333333,16.666667,0.000000,0.000000,0.000000,8.333333,52.545455,5,14.285714,33.800000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,SUMBURGH,KLM CITYHOPPER,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,SUMBURGH,LOGANAIR LTD,S,1865,0,87,10.348361,39.702869,29.815574,6.711066,4.508197,3.125000,0.512295,0.665984,0.153689,0.000000,4.456967,11.682038,1727,70.572354,16.874349
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,SOUTHAMPTON,LOGANAIR LTD,S,77,0,2,5.063291,10.126582,34.177215,7.594937,3.797468,17.721519,17.721519,1.265823,0.000000,0.000000,2.531646,51.337662,104,65.137615,23.230769
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,STORNOWAY,LOGANAIR LTD,S,1,1,3,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,60.000000,8.000000,1,100.000000,3.000000
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,EASTERN AIRWAYS,S,483,0,42,8.000000,44.571429,20.380952,3.238095,5.523810,6.857143,2.095238,1.333333,0.000000,0.000000,8.000000,18.246377,341,74.043716,13.149560
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,TEESSIDE INTERNATIONAL AIRPORT,LOGANAIR LTD,S,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,195,79.523810,10.405128
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,EASTERN AIRWAYS,S,494,0,146,6.093750,36.406250,20.000000,3.906250,4.218750,3.437500,2.500000,0.312500,0.312500,0.000000,22.812500,15.633603,920,61.827957,19.692391
25/02/2026 19:22,2025,ABERDEEN,UNITED KINGDOM,WICK JOHN O GROATS,KLM CITYHOPPER,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,BELGIUM,BRUSSELS,TRANSAVIA,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,9.000000
25/02/2026 19:22,2025,ABERDEEN,BELGIUM,BRUSSELS,TUI FLY BELGIUM,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,BELGIUM,BRUSSELS,TUI FLY BELGIUM,S,1,0,0,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,CYPRUS,LARNACA,JET2.COM LTD,C,2,0,0,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,DENMARK,COPENHAGEN,LOGANAIR LTD,C,2,0,0,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,96.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,DENMARK,COPENHAGEN,SAS,S,144,0,0,0.694444,54.166667,36.805556,7.638889,0.694444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.777778,158,87.654321,5.645570
25/02/2026 19:22,2025,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,S,358,0,4,20.165746,38.950276,25.966851,3.867403,3.314917,3.038674,1.933702,1.657459,0.000000,0.000000,1.104972,12.178771,399,81.389578,11.092732
25/02/2026 19:22,2025,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,C,2,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.500000,2,0.000000,180.500000
25/02/2026 19:22,2025,ABERDEEN,FAROE ISLANDS,VAGAR,FROST AIR APS,C,7,0,0,0.000000,14.285714,42.857143,14.285714,0.000000,14.285714,14.285714,0.000000,0.000000,0.000000,0.000000,40.714286,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),EASYJET EUROPE,S,0,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),EASYJET UK LTD,S,37,0,0,10.810811,27.027027,29.729730,13.513514,13.513514,0.000000,5.405405,0.000000,0.000000,0.000000,0.000000,20.459459,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,FRANCE,STRASBOURG,ENTER AIR,C,2,0,0,0.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,GREECE,ATHENS,ASCEND AIRWAYS LTD,C,2,0,0,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.500000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,GREECE,CORFU,TUI AIRWAYS LTD,C,52,0,0,0.000000,0.000000,9.615385,11.538462,44.230769,28.846154,5.769231,0.000000,0.000000,0.000000,0.000000,55.442308,50,30.000000,47.920000
25/02/2026 19:22,2025,ABERDEEN,ICELAND,AKUREYRI,ICELANDAIR,C,4,0,0,50.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,54.500000,4,100.000000,0.500000
25/02/2026 19:22,2025,ABERDEEN,ICELAND,KEFLAVIK,ENTER AIR,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,ICELAND,KEFLAVIK,ICELANDAIR,C,2,0,0,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,ICELAND,KEFLAVIK,TITAN AIRWAYS LTD,C,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,S,752,0,24,7.474227,36.082474,30.412371,12.371134,5.154639,3.350515,0.773196,1.288660,0.000000,0.000000,3.092784,13.324468,789,77.375000,13.467681
25/02/2026 19:22,2025,ABERDEEN,IRISH REPUBLIC,DUBLIN,LOGANAIR LTD,S,842,0,10,6.807512,40.727700,27.112676,9.976526,8.333333,3.521127,1.173709,1.173709,0.000000,0.000000,1.173709,14.913302,637,68.672840,18.926217
25/02/2026 19:22,2025,ABERDEEN,ITALY,MILAN (MALPENSA),EASYJET UK LTD,S,1,0,0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,NETHERLANDS,AMSTERDAM,BRITISH AIRWAYS PLC,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,S,655,0,139,2.770781,25.818640,35.012594,9.193955,6.423174,2.644836,0.629723,0.000000,0.000000,0.000000,17.506297,11.650382,466,67.539267,8.474249
25/02/2026 19:22,2025,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,S,2676,0,0,0.672646,31.427504,45.739910,12.107623,5.904335,2.914798,1.008969,0.186846,0.037369,0.000000,0.000000,12.341928,2825,77.388535,11.832920
25/02/2026 19:22,2025,ABERDEEN,NORWAY,BERGEN,LOGANAIR LTD,S,3,0,0,0.000000,33.333333,66.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.666667,1,100.000000,12.000000
25/02/2026 19:22,2025,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,S,1234,0,29,6.571655,53.523357,28.186857,4.117181,2.929533,2.137767,0.237530,0.000000,0.000000,0.000000,2.296120,5.668558,1187,80.769231,8.242628
25/02/2026 19:22,2025,ABERDEEN,NORWAY,HAUGESUND,EASTERN AIRWAYS,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,35.000000,80.894737
25/02/2026 19:22,2025,ABERDEEN,NORWAY,STAVANGER,SAS,S,987,0,26,14.807502,66.831194,11.056269,2.171767,1.480750,0.493583,0.493583,0.098717,0.000000,0.000000,2.566634,3.024316,977,82.475248,9.186285
25/02/2026 19:22,2025,ABERDEEN,NORWAY,STAVANGER,WEST ATLANTIC UK LTD,C,1,0,0,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,S,904,0,54,15.135699,58.559499,15.762004,3.027140,1.148225,0.730689,0.000000,0.000000,0.000000,0.000000,5.636743,2.571903,828,83.006536,4.774155
25/02/2026 19:22,2025,ABERDEEN,PORTUGAL(EXCLUDING MADEIRA),FARO,LOGANAIR LTD,S,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,PORTUGAL(EXCLUDING MADEIRA),FARO,RYANAIR,S,163,0,4,13.173653,38.323353,34.730539,7.185629,1.796407,1.197605,0.000000,0.598802,0.598802,0.000000,2.395210,11.619632,122,77.868852,11.147541
25/02/2026 19:22,2025,ABERDEEN,SPAIN,ALICANTE,RYANAIR,S,215,0,0,13.488372,30.697674,33.488372,11.627907,4.651163,3.255814,2.325581,0.465116,0.000000,0.000000,0.000000,12.888372,179,66.111111,15.949721
25/02/2026 19:22,2025,ABERDEEN,SPAIN,MALAGA,RYANAIR,S,182,0,0,6.593407,56.043956,23.626374,6.043956,2.747253,3.296703,1.648352,0.000000,0.000000,0.000000,0.000000,8.934066,121,63.114754,17.239669
25/02/2026 19:22,2025,ABERDEEN,SPAIN,PALMA DE MALLORCA,ALBA STAR,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85,55.294118,25.929412
25/02/2026 19:22,2025,ABERDEEN,SPAIN,PALMA DE MALLORCA,TUI AIRWAYS LTD,C,136,0,0,0.735294,27.941176,33.823529,12.500000,14.705882,7.352941,2.941176,0.000000,0.000000,0.000000,0.000000,22.507353,50,62.000000,16.120000
25/02/2026 19:22,2025,ABERDEEN,SPAIN,REUS,TUI AIRWAYS LTD,C,36,0,0,0.000000,5.555556,30.555556,22.222222,19.444444,22.222222,0.000000,0.000000,0.000000,0.000000,0.000000,35.444444,34,82.352941,23.323529
25/02/2026 19:22,2025,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),TUI AIRWAYS LTD,C,116,0,0,9.482759,12.068966,39.655172,16.379310,15.517241,2.586207,1.724138,1.724138,0.862069,0.000000,0.000000,25.612069,119,64.705882,25.294118
25/02/2026 19:22,2025,ABERDEEN,SWITZERLAND,GENEVA,EASYJET SWITZERLAND,S,6,0,0,0.000000,66.666667,0.000000,33.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.833333,0,0.000000,0.000000
25/02/2026 19:22,2025,ABERDEEN,SWITZERLAND,GENEVA,EASYJET UK LTD,S,26,0,0,0.000000,3.846154,38.461538,38.461538,7.692308,11.538462,0.000000,0.000000,0.000000,0.000000,0.000000,24.153846,34,41.176471,28.794118
25/02/2026 19:22,2025,ABERDEEN,TURKEY,DALAMAN,TUI AIRWAYS LTD,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,101,60.396040,17.207921
25/02/2026 19:22,2025,ABERDEEN,TURKEY,DALAMAN,TUI AIRWAYS LTD,S,90,0,0,0.000000,24.444444,45.555556,21.111111,4.444444,2.222222,1.111111,0.000000,1.111111,0.000000,0.000000,19.877778,0,0.000000,0.000000
25/02/2026 19:22,2025,BELFAST CITY (GEORGE BEST),CANADA,ST JOHNS,NETJETS AVIATION (USA),C,2,0,0,0.000000,0.000000,0.000000,50.000000,0.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,73.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,BELFAST CITY (GEORGE BEST),ST MAARTEN,ST MAARTEN,VISTAJET LTD MALTA,C,1,0,0,0.000000,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,BELFAST CITY (GEORGE BEST),BULGARIA,PLOVDIV,2 EXCEL AVIATION LTD T/A THE BLADES BROADSWORD SCIMITAR SABRE AND T2,C,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,100.000000,5.500000
25/02/2026 19:22,2025,BELFAST CITY (GEORGE BEST),SLOVAK REPUBLIC,KOSICE,ENTER AIR,C,1,0,0,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
25/02/2026 19:22,2025,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,ABERDEEN,LOGANAIR LTD,S,529,0,6,17.570093,48.598131,19.252336,5.233645,4.112150,2.056075,1.121495,0.560748,0.373832,0.000000,1.121495,10.877127,561,83.074266,9.486631
